ID,Status of exisiting checking account,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Sex_0,Sex_1,Sex_2,Sex_3,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,foreign worker,Target
718,2.0,17.0,4.0,4.0,576.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
719,1.0,14.0,0.0,1.0,778.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,12.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0
720,2.0,5.0,0.0,4.0,206.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1
721,1.0,2.0,1.0,7.0,12.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1
722,0.0,8.0,2.0,0.0,164.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
723,1.0,5.0,2.0,4.0,65.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,47.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
724,3.0,19.0,2.0,0.0,483.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
725,3.0,2.0,4.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
726,3.0,11.0,4.0,4.0,199.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
727,0.0,13.0,2.0,4.0,341.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
728,1.0,29.0,1.0,9.0,794.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,40.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
729,2.0,17.0,4.0,9.0,181.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
730,1.0,17.0,3.0,4.0,793.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
731,0.0,17.0,2.0,4.0,374.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1
732,1.0,4.0,2.0,4.0,59.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,25.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
733,3.0,17.0,2.0,1.0,490.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
734,3.0,0.0,4.0,0.0,599.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0
735,1.0,23.0,1.0,5.0,680.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
736,1.0,17.0,2.0,1.0,894.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1
737,0.0,13.0,2.0,0.0,703.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,16.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0
738,3.0,2.0,4.0,0.0,807.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,26.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0
739,1.0,21.0,0.0,9.0,697.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1
740,0.0,17.0,1.0,0.0,442.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
741,1.0,6.0,1.0,4.0,114.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
742,3.0,15.0,2.0,4.0,578.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,22.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
743,0.0,17.0,1.0,3.0,473.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0
744,0.0,24.0,4.0,3.0,910.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,11.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0
745,0.0,9.0,4.0,9.0,320.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
746,0.0,11.0,2.0,0.0,476.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
747,0.0,8.0,2.0,0.0,180.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
748,3.0,15.0,2.0,1.0,748.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
749,3.0,11.0,2.0,1.0,558.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
750,0.0,2.0,2.0,3.0,11.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0
751,0.0,13.0,2.0,0.0,103.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
752,1.0,8.0,2.0,9.0,72.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
753,3.0,21.0,4.0,4.0,762.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
754,3.0,8.0,3.0,6.0,285.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,36.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1
755,0.0,17.0,2.0,0.0,185.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
756,2.0,2.0,4.0,0.0,192.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0
757,2.0,11.0,4.0,4.0,179.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,20.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1
758,3.0,17.0,2.0,0.0,230.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
759,0.0,8.0,4.0,0.0,41.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,16.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1
760,3.0,11.0,4.0,0.0,737.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,40.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
761,0.0,13.0,4.0,3.0,398.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1
762,0.0,8.0,2.0,4.0,416.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
763,3.0,15.0,4.0,0.0,905.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,11.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1
764,3.0,17.0,4.0,0.0,470.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
765,1.0,8.0,2.0,4.0,137.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
766,0.0,21.0,2.0,3.0,572.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
767,3.0,6.0,2.0,1.0,542.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
768,1.0,8.0,4.0,3.0,636.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,9.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0
769,3.0,8.0,4.0,4.0,303.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,44.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0
770,0.0,17.0,2.0,1.0,528.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
771,0.0,23.0,4.0,7.0,851.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1
772,3.0,15.0,4.0,1.0,590.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,17.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
773,3.0,17.0,4.0,4.0,418.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,33.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0
774,2.0,8.0,4.0,0.0,255.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,47.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0
775,0.0,17.0,2.0,0.0,220.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
776,3.0,23.0,4.0,0.0,621.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,18.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
777,0.0,13.0,2.0,4.0,617.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
778,3.0,23.0,4.0,1.0,759.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,19.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0
779,1.0,13.0,2.0,6.0,664.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,48.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
780,1.0,24.0,4.0,4.0,735.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1
781,3.0,17.0,4.0,0.0,360.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,41.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
782,1.0,8.0,0.0,8.0,234.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
783,1.0,8.0,2.0,0.0,71.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
784,1.0,14.0,2.0,1.0,797.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,41.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
785,1.0,13.0,2.0,9.0,361.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
786,3.0,16.0,2.0,4.0,503.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,21.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
787,3.0,29.0,4.0,1.0,516.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
788,1.0,29.0,3.0,7.0,782.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,31.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1
789,0.0,25.0,4.0,7.0,773.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,8.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1
790,1.0,15.0,2.0,9.0,145.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,20.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1
791,3.0,17.0,2.0,1.0,788.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,22.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0
792,3.0,2.0,4.0,3.0,160.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
793,2.0,17.0,2.0,3.0,539.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,32.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0
794,3.0,17.0,2.0,3.0,564.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
795,3.0,5.0,2.0,3.0,435.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
796,0.0,13.0,2.0,1.0,835.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,32.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1
797,3.0,8.0,4.0,3.0,176.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
798,3.0,17.0,3.0,0.0,48.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,35.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
799,1.0,5.0,2.0,0.0,281.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
800,3.0,17.0,4.0,7.0,298.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,35.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0
801,1.0,13.0,4.0,4.0,319.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,29.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
802,0.0,14.0,4.0,3.0,696.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
803,3.0,8.0,4.0,4.0,103.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,16.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
804,1.0,8.0,2.0,0.0,832.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
805,0.0,23.0,2.0,0.0,871.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
806,1.0,2.0,2.0,4.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0
807,3.0,8.0,4.0,4.0,90.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,46.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0
808,1.0,26.0,1.0,1.0,873.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,36.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0
809,1.0,11.0,0.0,0.0,318.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1
810,1.0,4.0,2.0,9.0,84.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
811,1.0,2.0,2.0,4.0,16.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
812,0.0,23.0,4.0,1.0,878.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1
813,0.0,29.0,2.0,5.0,561.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,35.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
814,0.0,29.0,2.0,0.0,670.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,27.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1
815,1.0,23.0,3.0,0.0,831.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
816,3.0,2.0,2.0,5.0,207.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,43.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
817,3.0,2.0,4.0,4.0,284.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0
818,0.0,23.0,2.0,2.0,918.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,24.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0
819,0.0,13.0,2.0,4.0,210.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1
820,3.0,8.0,2.0,0.0,125.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
821,2.0,8.0,2.0,4.0,555.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
822,0.0,23.0,2.0,3.0,509.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1
823,0.0,4.0,4.0,0.0,52.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
824,3.0,13.0,4.0,3.0,654.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0
825,0.0,15.0,4.0,0.0,299.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,11.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
826,0.0,13.0,4.0,0.0,675.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1
827,3.0,13.0,0.0,9.0,690.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1
828,0.0,23.0,2.0,1.0,857.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,28.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1
829,1.0,29.0,3.0,9.0,804.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,19.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0
830,3.0,17.0,3.0,9.0,455.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,25.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
831,0.0,13.0,2.0,0.0,158.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1
832,0.0,27.0,0.0,9.0,897.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,10.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1
833,1.0,17.0,2.0,4.0,738.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,23.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
834,2.0,11.0,2.0,4.0,444.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
835,0.0,8.0,0.0,0.0,122.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,29.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1
836,3.0,8.0,2.0,4.0,79.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
837,3.0,0.0,2.0,3.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
838,0.0,17.0,4.0,1.0,547.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,44.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
839,3.0,17.0,4.0,4.0,492.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,27.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
840,0.0,23.0,2.0,3.0,745.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
841,3.0,15.0,3.0,1.0,552.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
842,3.0,13.0,2.0,6.0,362.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
843,3.0,17.0,1.0,9.0,286.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,31.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0
844,3.0,13.0,2.0,3.0,607.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,28.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0
845,1.0,15.0,2.0,3.0,678.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
846,3.0,13.0,2.0,0.0,807.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,49.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1
847,3.0,17.0,2.0,0.0,174.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
848,0.0,5.0,2.0,4.0,218.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,40.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
849,0.0,8.0,2.0,4.0,47.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,38.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
850,0.0,14.0,4.0,0.0,420.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,14.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1
851,3.0,17.0,4.0,1.0,683.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,24.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
852,3.0,11.0,4.0,4.0,251.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,16.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0
853,0.0,13.0,1.0,0.0,243.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,13.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1
854,3.0,23.0,3.0,0.0,889.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
855,3.0,17.0,2.0,0.0,253.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
856,3.0,6.0,2.0,8.0,81.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,21.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
857,3.0,11.0,4.0,3.0,593.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0
858,0.0,11.0,2.0,0.0,673.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
859,3.0,5.0,2.0,0.0,628.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0
860,3.0,17.0,4.0,1.0,765.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
861,3.0,13.0,3.0,9.0,409.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
